,rownum,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross,cast,crew,id
2730,18381,0,3000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",tt1535616,"[{'name': 'Instinctive Film', 'id': 4306}, {'name': 'Manitoba Film and Video Production Tax Credit', 'id': 11715}, {'name': 'Preferred Content', 'id': 13362}, {'name': 'Julijette', 'id': 34994}, {'name': 'Ink Connection', 'id': 46135}, {'name': 'BR Group', 'id': 46136}, {'name': 'Manitoba Film & Music', 'id': 46137}]",2011-03-13,22000.0,112.0,99965753.0,1582135666.0,"['/qhHegRoOL7cZu6rMNRezHbIEj75.jpg', '/sTk3ltlHRvRg5quheWBxaLdLgC8.jpg', '/maJeS6bA6ku21rSRceISQtwHL2h.jpg', '/fscE874yHp4aeLLhMFD66OwYQt0.jpg', '/glpPD22Zk2b7bGSOAFoy9ucPDmj.jpg', '/rQMQYQUF9QzD6oDfkP6tsjmyZhS.jpg', '/n5RTElqoy36jn7bKjCv7dMPncod.jpg', '/nS5KythBX5J8Blk1sXz4YsoWNbZ.jpg', '/z7zCr6bORPviKz6FCl1wPgYknTa.jpg', '/uasHB6t757gRtUFToPDpHkulo59.jpg']",/nvGKZUazQO0TUR1CW0IUJiIJAT3.jpg,38541
2731,18382,0,70000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",tt1496025,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Sketch Films', 'id': 7738}, {'name': 'UW4 Productions', 'id': 7740}]",2012-01-19,160112671.0,88.0,851517.0,8270514960.0,"['/65dTlhxeyKq98VMgCY4k2HLkwH1.jpg', '/taD1NngDbW8cyCuacAT3YaecSEG.jpg', '/oqzMgyxyZUjE8kTpjHhQ6YlMPov.jpg', '/hLNSoQ3gc52X5VVb172yO3CuUEq.jpg', '/njL744BT8mz9jf2TxcZDnSOEZFb.jpg', '/bLT03rnI29YmbYWjA1JJCl4xVXw.jpg', '/oWRKAr4vRmqX2LM4zy38q08HUcJ.jpg', '/boX7TCFH0I9NzHS6Vi6X7c8cdGL.jpg', '/rFL3qaFa6vlw6gLDNBEDrqMP6JS.jpg', '/tI33ZRrJTbZZJ9piQOO5siBwXkf.jpg', '/eDZnFqvorS8FTL2QVKEhYx9Vcib.jpg', '/xlNd5MZNi8U4HtY44vcmza7Rlqw.jpg', '/varhgWh7IHBRgiIMY75Ewj8eOPq.jpg', '/63LiC0atGVnNUUaEu86tce2il8Z.jpg', '/fbp4DoIjJqTe7GnnD5sTirKnto5.jpg', '/4zbhBlYulslr2SJ7SMcm3xPtLAU.jpg', '/m1DrOGvyxNOxrx4lND5X1bgL7tx.jpg', '/whkr6Q9l4YxEehJzDJECUq0Yv7r.jpg', '/2ZlQp0ZenSK9vNscU0Ye4hbi1U4.jpg', '/aGzu7QM2AXX8aUoxkxp2aYeS22Y.jpg', '/ezPYICJlhdPrFPp7wBFChZ5CpEC.jpg', '/vBrmUbb6VThY0cUxB9ixvG5Lj4e.jpg', '/yZk8PEh2Clu9BvLhFBi3kgkLM2m.jpg', '/mnIfB8bGBxdfr9zEdYafdO1iUvL.jpg', '/hzlIqtSZcpsmUAyiZSV8TwFyXeD.jpg', '/j78Brjqxpj4zQNolXy31N1WLY7I.jpg', '/fbHHalL9CS52zvJp015G31vwX23.jpg', '/hxDr3YjCYaHPEFbEfC0eXjMps0u.jpg', '/boX7TCFH0I9NzHS6Vi6X7c8cdGL.jpg', '/574KJMGhwnfkXy4dxUTxo23e4en.jpg', '/7bqbrO8ZPJBFoWRDkLTcznFSiwG.jpg']",/djDzNZTxQ7dDURUOtI3FP9U0fsv.jpg,52520
2732,18383,0,25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1601913,"[{'name': 'Scott Free Productions', 'id': 1645}, {'name': '1984 Private Defense Contractors', 'id': 8532}, {'name': 'LD Entertainment', 'id': 10285}, {'name': 'Open Road Films', 'id': 10427}, {'name': 'Inferno Distribution', 'id': 11278}, {'name': 'Chambara Pictures', 'id': 12234}]",2012-01-26,77278331.0,117.0,246990112.0,8387327521.0,"['/9mdAohLsDu36WaXV2N3SQ388bvz.jpg', '/4ZqA0SJ8KKZ1HvVdZZJlrqjxlq1.jpg', '/7JNCBT6A7zEN3ZqRjFNiTXGISo6.jpg', '/irqfTXfK1rWeF6SNLzB37b6yxAN.jpg', '/qrz9007HeT1uDt3e0NVXFMWsQkA.jpg', '/zNCiBHzoh8c8TB2jycuTJn7kcIo.jpg', '/9btguMswdiBg6PDAQeS4RBgU0w6.jpg', '/hBty1r73HUkvB30hFgrCxY2llcs.jpg', '/aCbEx3ajNFpcN65vJ8fTxw9qryT.jpg', '/aJAL4LddcKQR61i0Fiy9cWsN038.jpg', '/f05keaD2OG84hU6pUuGUevCTl3x.jpg', '/clOBZagnxtg83pjrDaaj0c3noDx.jpg', '/e3dtf9A9QlJZldiI2BNjrVFb1Jr.jpg', '/3YqBDR7T2vrgtCuLtB2jFS5NJD3.jpg', '/rFL3qaFa6vlw6gLDNBEDrqMP6JS.jpg', '/nAvSd8va12rGWRZIevY7IdmPZJ6.jpg']",/5YPrZ1JprLwtU4tn5DG0wqLjsAT.jpg,75174
2733,18384,0,42000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1568338,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Di Bonaventura Picture', 'id': 5955}]",2012-01-13,46221189.0,102.0,1.0,3096066746883.0,"['/6SGb5R9wmbQNpQIzuNcL5dCCAcq.jpg', '/uNzGsQYay9POUvkbTLtMNlGRWSY.jpg', '/7HgepK5YE8u0xrv3lJZjaEoENwl.jpg', '/atzm7ZGRFSWJHQT6qKmzjmNQ9GA.jpg', '/jR0Z5bkcYxQ1V603v2RuWJZ4Uew.jpg', '/udLKlspMdXSC9LMdhygL5rcJ4XI.jpg', '/5VGGJ0Co8SC94iiedWb2o3C36T.jpg', '/nnr5u5lTL9cScrMSKV5MwslgSnn.jpg', '/vxpfF5QZWny1PflPXNePe5am4RI.jpg', '/49861fsyV6hLAfGNJjZz0bJdVkf.jpg', '/nlqKCF29YVHmn9w2IX9pMa5nMqe.jpg', '/cJvySijSAmPSz6qq0SfGn6icmsp.jpg', '/ech2oXirc4TeVrTNarolm7aVVKD.jpg', '/lNjUfVR0djnpHPCJPH3PRa4dXXx.jpg', None, None, '/mtXOGkDYBZhcbKaNbcSYfZJsUY7.jpg', '/gT0yn7bSzNsJizXBuWY4epGGMtA.jpg', None, None, '/4CPGRpTuy6naurhkvRgsuae1qKR.jpg', '/aeINg1xUlthMoN8ImouqkCkThYi.jpg', '/mTYoWYIePjGTvLpVT7b3wz7OQQW.jpg', '/3iNZZs8hPh2y0wy5p9ubLNypcwP.jpg', '/lAy0KqghmzLwpIkYbP65rAKIfH0.jpg', None, '/68YjKhqk2dtQgtxrhXw0s8Aup2y.jpg', '/75pEk4s9bszkjz8Q75p9SJ9Yn2i.jpg', '/6gIprrLikBbbyhav8REa8OscbBO.jpg', '/k2rekcaupmBHhCnUu8fmbke4SC8.jpg', '/q0OTN5TrqexbhN1pScPw5YPm0E9.jpg', '/cBIFOKMdesALBEpBNmBsxxcSBSh.jpg', '/zyxhbrLP7GW6UtFEUe80nfmQodp.jpg', '/aR63iC3bEQtvDu6j7sa4YWvj46C.jpg', '/HP99ZgXVQTdLNpAwaam72rt65D.jpg', '/3znAbAv0sqBZMvwluRaRQQBeR2M.jpg', '/A7tl3CKKuFdBWxuvrOPgG465DJN.jpg', '/3hWjDrHfNSS1BxJ5GeIDtxm5975.jpg', '/lUC10q4XgIUBlVAacIXh2FDtizr.jpg', None, '/kVPmf696NjAqWzyEIVlPi7HlR5l.jpg', '/dCpocAgtIjMfcm6TxvdUUY2E08y.jpg', '/8RRgSih61bQKT9D7OocQ2idM67.jpg', None, '/2R6wFpgVl49uuFelB8ct0wsrKKJ.jpg', '/4nsQWFcxLB475KqJZdCh1rpFAaY.jpg', None, '/9FrqE6XrnrlY5LKY8qHz39rJOYt.jpg', None, None, None, None, None, None, None, '/Aufg5TLu3dmxy35RT9rY4PIsLXs.jpg']",/4BKzNUobREK7Wv7LYsUzdKvN9mC.jpg,49527
2734,18395,0,23000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1506999,"[{'name': 'Irish Film Board', 'id': 5267}, {'name': 'Relativity Media', 'id': 7295}]",2011-11-06,33372606.0,93.0,1881908229.0,19652679927.0,"['/jAYNPdJYu35eoRdI25fYa5jtsbR.jpg', '/fHv0hv766frb4nqOua0zX0lqklH.jpg', '/oexNPLumoFpazzzUqzBSDDYiUg1.jpg', '/53Ln1wTC0OCLzBF4HNlwhMXYgOU.jpg', '/5L7BSYbzM8iizvIrS8EaaZoDrI3.jpg', '/85197jARsr06xQ84NhP9YoBL3sR.jpg', '/nmlitv4g2jXO3sJrnA9g980j2uc.jpg', '/zNoj0cJHoD8RPUDOgTpVgJ0KcXM.jpg', '/h0LpOBDRawf5pSiVqlHOuoI2ain.jpg', '/wzEilQWiKBsIJvn6vb3JzUvKU14.jpg', '/qCXdSClvG2EaXFO3xAyAZdNjXYD.jpg', '/vbOiWLjS6fpVkgx8b7Owsw8v8ml.jpg', '/hRyw2cglnWU42vHZUag7b9dIf4u.jpg', '/mJ3R3kNxIfIhirFQcvk8HUS8Ulb.jpg']",/dxdMRsAosaGlMRd7EMmm9lrXXsW.jpg,70435
2735,18444,0,5000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1772240,"[{'name': 'Bazelevs Production', 'id': 1038}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Bekmambetov Projects Ltd.', 'id': 24923}]",2011-07-20,25562924.0,86.0,1.0,401742165521.0,"['/v7IuAkebFPmUetfKxbFg6pJtvzN.jpg', '/lwtaRUHBAeJ8vFWKtYaKyLqstcl.jpg', '/pcTQxHzzkvrisBfaufenLWLv8gp.jpg', '/6jMXxjzfPattR8Di0t47uTqvsDD.jpg', '/A29sJzf8T6vKzhL0wqxhz7jPSvH.jpg', '/u6p3tN2w0PM3TR0i278xn2oNkk5.jpg', '/eDZnFqvorS8FTL2QVKEhYx9Vcib.jpg', None, None, '/imr1SLIHR1efVUToXeIns0r4dAm.jpg', '/jyoQg7oV7igOj68pcHb47aWOZoD.jpg']",/2C0IA635PgBHctQd60RJdROuJ1j.jpg,50357
2736,18446,0,17000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1214962,"[{'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Maguire Entertainment', 'id': 2236}, {'name': 'Ram Bergman Productions', 'id': 11092}, {'name': 'Aura Film Partnership', 'id': 12137}, {'name': 'Fierce Entertainment', 'id': 12138}, {'name': 'Material Pictures', 'id': 12139}]",2011-09-02,12355798.0,105.0,390891405.0,621429334887.0,"['/ti2h1OS1n1VwoJHWFaJD8dMZuEE.jpg', '/qB0BGUhMph48P1msl9wHRgL4AeT.jpg', '/tzbVCQwFZ9XGhjYZNs4rw37OAyw.jpg', '/G510eNmnUsPUUbRAtmPaaY2GQq.jpg', '/dvvViqumTolGoCut6YiGow666z2.jpg', '/vlZ9FDMk2Xd1WHixPKxnheZoXgR.jpg', '/se9yc6LWsV67hNkdpbGbr4BuYqN.jpg', '/2ZcpeU1Iu1wpQfxltdsjO5da8cB.jpg', '/fVaVq1UetdXuWyCHeiLsi0704Qg.jpg', '/u63tRSZ0chExZYX6072CfD5Cg3w.jpg', '/fxrz9gOX1YqD3vCuBXu09mukQUT.jpg', '/5RzLxDMVPWjWLZeGXgjd5RbHJ0Y.jpg', '/gTD4oCMELMEXZ7wzoPqL01iNRGH.jpg', '/2ZzHRGRNCkROZk4cykgdmwFY0C6.jpg', '/psFSbBHxOCsgWywHstWpa0IO4BM.jpg', '/cI39ZUMVRI5bJjewFhPRUnfJr9P.jpg', '/l1Vv7xhGGi9u2thzD4glDxzlm1L.jpg', '/94LLu0rSZoCbvtZdk5179sxr2K5.jpg', '/dmlJAVxxbTFru0LIXEqomKQlOk2.jpg', '/6oJOSX84GXwuR9HA9RXTOeTeiKC.jpg', '/zjVvER4Bg4mz38u2JQfLgypYrSP.jpg', '/1gWgDmlT9WCIPTDzkYQSs1NIt7F.jpg', '/3sKSdOfwGTVXyRzGGULVMZ5Hrth.jpg', None, '/cI39ZUMVRI5bJjewFhPRUnfJr9P.jpg', '/u63tRSZ0chExZYX6072CfD5Cg3w.jpg', '/p5q6yhbyylHoIUNqjj3JxxfXfyX.jpg', '/21bOtLIVVbZAbP9slU14F3NEfs3.jpg', '/A5sN9Mr9uKvOmqz0zXTiMge7lVS.jpg', None, '/cB1iGmzJe5OEillQvPWDGRkkSAC.jpg', '/kGGEedmcWvH1EpjyqEimH9pEgYn.jpg', None, '/53qB97B6QJeMtqeENUH1TyiM9BW.jpg', '/gAcpNnOVwuzXM1IghKR2sTIacx4.jpg']",/AeqGthH9k1e7FJ8XJHycFNPQVvT.jpg,74998
2737,18456,0,58000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt0485985,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Partnership Pictures', 'id': 22883}]",2012-01-19,50365377.0,125.0,1.0,213248123195.0,"['/7Jahy5LZX2Fo8fGJltMreAI49hC.jpg', '/uhFLGQqNmhLgcqgITkoGoHy9FTl.jpg', '/yu8Q3ImFu3RJne585jjgeQO2Boo.jpg', '/nQkiriDbFFzU1NKFnEY5gcEPYiP.jpg', '/MZeLxOH0PgL7xcvt865WVBvQDw.jpg', '/cgRufML55qqc7LEziwmDUEtHkLK.jpg', '/h54Qs5LK19NT2ZA2ysRzjjnuODH.jpg', '/eb2fKDGpVLYJGGuC4SUHRpezP8U.jpg', '/nIsSrvUw4HVqnhuhUijITAtQek8.jpg', '/pdNJVUt0wULFQ4yYwUN45zQv4Vi.jpg', '/3LXIZTItw2fnA8gdBLJPLXg0DEC.jpg', '/jRZ55MY56VWct2lJ5pxAgm6MmzY.jpg', '/mFE7r9hfFHxl2U55S64vGdNGmaZ.jpg', '/BE4GACeTlhtkDkEnSucBoHJyMY.jpg', None, '/wH2wzCLcuMYIJxGSFcjDjwrKjX.jpg']",/hQXmrbAyybOvEflrRX4uLAz9pIS.jpg,72431
2738,18467,0,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1598828,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}]",2012-01-26,36893721.0,91.0,1.0,9371517799.0,"['/jOHVi7v3lvohI6KY7adnioiX5yl.jpg', '/7OTkkGVB0A6b3RlXvtiuo5YHWBJ.jpg', '/lwZfukt36YPqbUka1QJNZbqZO7q.jpg', '/rbq24AzthnwRXUYcVfUnP5bKN50.jpg', '/qneH7THS6fcOxgcz4RzV58NtEt3.jpg', '/p5o3qOl4bFZxrnUxG826cIN0GvP.jpg', '/x7btvLV8RnW5dw9Of1uYRp86E7V.jpg', '/xFyV4ba97l50tzVh2e7GudksUsb.jpg', '/ufZO6Uo9cy4ayM6jJfHfnqL5Elt.jpg', '/g9GCabrHoMfNP7NfhS8Q0VkVJ2E.jpg', '/9oncQas4rvyDHuMhiyershYM814.jpg', '/TutpOyw0A6FF5hEoFDYseI2EVN.jpg', '/4tC2l2BZjui5rUeUB5Zgjvn1EV9.jpg', '/g5QWOF934DbpWqLSAxQ1NCHl7eR.jpg', '/AasHyXC1m9Mwn21gFbZgVeID5Gd.jpg', '/kGv5arXDGZdUzQUFYkex8FYDeSe.jpg', '/26we0uQtTZ2oPvQeUrQQbguassi.jpg']",/6NBh5K9k5OV3RoU458RajwLjqOi.jpg,54054
2739,18472,0,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1536048,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Semtex Films', 'id': 57740}]",2011-09-01,868439.0,119.0,1.0,409082030963.0,"['/gDQD9GzX3tBfYnvafBnVrWTptfV.jpg', '/5Qi1DVUts9gahVpj1dCtspbwcAC.jpg', '/geQAp8kKkMDXE5iCcC3rf7z4Fx3.jpg', '/4EVfNa7ZO6zSFDviiRvIOyoU9Ro.jpg', '/dujrjSQGtjfj9Y0LzMScexzMAx.jpg', '/hhWJskOI5sM8gikgJTQJZidkGRb.jpg', '/mT6Q98tr7kUqQLJgmdC5RZtfl3I.jpg', '/y7FtziswCWS58NaPO8lLU299jNy.jpg', '/tZdOvW601jKVLLz0AOnlJqc5Dsq.jpg', '/xFmOEtfO75XFUXdN2PrOfVcUALF.jpg', '/9uZ1hr88BGJUWtIApEAxYfR0Ku1.jpg', None, '/4fbRhTYZe6ts8t1uA659ypajcA3.jpg', None, '/ndPB1vDNxw5BmQ40m0WJF3zHhfB.jpg', '/cJftGSBJndCcHUFsNUbFme5LnYd.jpg']",/oWBpuX3Bxcp6pyP4KNKws0JibDD.jpg,80591
2740,18473,0,750000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1594562,"[{'name': 'Glass Eye Pix', 'id': 1360}, {'name': 'Dark Sky Films', 'id': 4592}]",2011-12-01,78396.0,102.0,1.0,1112301238.0,"['/6tgy3NOeP2Cd1NiW9xHETQSbfvB.jpg', '/n8v5P68qjjYKmdzZx1CbJ3ps9gR.jpg', '/ymfAoXUzi4GKGasA3AMES8b9E4h.jpg', '/gl1efCpzOCWtJbLh2NrHMM1xrU3.jpg', '/mz9Fz5OxH2CtuM0NOm6v0xxAlrl.jpg', '/xjuRRpGWOxhrRIALP3cHNnepLwN.jpg', '/n6KgHTpsbG9D11IXxBHJi8BEqvy.jpg', '/az6N8cFtxl9EXguCsv4OefCGXjt.jpg']",/vRxN4eGT6X5MMdjpExZ0YvjDeg9.jpg,58428
2741,18477,0,40000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1430615,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Working Title Films', 'id': 10163}]",2012-02-02,24719215.0,107.0,285619726.0,225324249614.0,"['/y8GKPHsBXVGIGBdDzdNxjm0IbKF.jpg', '/nOWwdZURikW22qo6OUSGFCTukgc.jpg', '/9DoDVUkoXhT3O2R1RymPlOfUryl.jpg', '/jMEm0tSVH3ZSqj5iXrHUhz9oLpu.jpg', '/4ZqA0SJ8KKZ1HvVdZZJlrqjxlq1.jpg', '/wWm9eDLuPDw29R76KAjg6gIE9dS.jpg', '/y9Sw1QsJQvcqDPvG4vYVy1lfR5P.jpg', '/tWHHEnnoEU6aNaiFRvl1WLfNTvB.jpg', '/sceCvLiv8xe2jQzrVn39wvosVHG.jpg', '/91ANQZVoG0Xg2vVnqIhouHiNc4J.jpg', '/vCArPsn18bhTvBs9OiWyT7SJ6Ro.jpg', '/lMb6m4v7HWDH4zQcxIDsV19Ec6n.jpg', '/7A6CFihFcn0DDWuYcbGMrHHh9vo.jpg', '/nzIfHEMvwyEtDRP3SlpSg73LUEW.jpg', '/yNtKODN0C2KCawdqtAQxYQB6qiq.jpg', '/tWh7aVLl82jxX6U0f7tRTN7Sw3S.jpg', '/rqBjmSkcRGwtwpb2tTjGcqLtKyG.jpg', '/6ARg16reLWlhNvKYhE04MV6k9qq.jpg', '/g981ogJt2DZiCQnHSl77cCiU96p.jpg', '/7q9kY62XZERHMtXoBLoMna9Ed3B.jpg', '/xlLI0hrutcyKOIHs4b47iSh65NU.jpg', '/zof2FDayh70k8HgiveUwzTzjObe.jpg', '/tAmpD16aVzWbs8evbCFaed9perN.jpg', '/3D8qM5iDO1LCwGiYlGcEYewOrJh.jpg', '/bOy0wZjef8Y9Mj4Rnl748PKD8Qn.jpg', '/uiInnBINMiYYwfzFJv4902HKW76.jpg', '/whalDK0eEB5BWtdj60Fdwk5xeph.jpg', '/fW4V5czu39SEqU8IbLtGFNbyg8e.jpg', '/bV9nZnNDOQRznBKTUmlipaM3CSP.jpg', '/4vtI7sDySRsKuonG3iQbhRpaeuk.jpg', '/4nHCrWKobO4a6oLeLsbpUBaaybY.jpg', '/tQEn7yE8KFnLy2voXRbpADFEgyy.jpg', '/qfuZOuDRtGSCzjrtS1UZDmXdz9O.jpg', '/sWKwFov42MmsfPDiwalbyotouds.jpg', '/9YjoXsMQg0HabHiuTNLbsRJObsL.jpg', '/gaOR9gqxSQ1f4NofFqHBNGLnBDT.jpg', '/xVUJZjrKBAgymHxXKzRa4U9j9I9.jpg', None]",/oPjor2KnZcSXmtude62KT62yBsu.jpg,78698
2742,18499,0,15000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1706593,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Adam Schroeder Productions', 'id': 43394}]",2012-02-01,145000000.0,84.0,1.0,206818424560.0,"['/t0IuDWxbmzHQtTthaHIqmEdyRh3.jpg', '/1ycsXl58V3lQYrVDMqUDl14mkRc.jpg', '/pdNJVUt0wULFQ4yYwUN45zQv4Vi.jpg', '/iivECyPFmK7SeT3iBtmOgz3n3M7.jpg', '/hbIqlG4mv9ruNZigHCtecLA49gs.jpg', '/k4o2Oqyo2zcFtlAuQfDO0IYPz9M.jpg', '/wNW0XpdWxAe2pzVjbRagqdhBEHk.jpg', '/1dFufId1Q8qex5bz6RhVBARhuz0.jpg', None]",,76726
2743,18500,0,17000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1596365,"[{'name': 'Hammer Film Productions', 'id': 1314}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Alliance Films', 'id': 2514}, {'name': 'Film i Väst', 'id': 6417}, {'name': 'Talisman Productions', 'id': 8989}, {'name': 'Cross Creek Pictures', 'id': 10246}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Filmgate Films', 'id': 18230}]",2012-02-01,127730736.0,95.0,1.0,15783780828.0,"['/kMSMa5tR43TLMR14ahU1neFVytz.jpg', '/h5n8B12WoY1UAZjzSVEup4vsoBw.jpg', '/uidje9ZxwyeExM7tHqNlU2GmTm8.jpg', '/gmgZ5Q6EBjSuPpDMTIib3ewBCkv.jpg', '/qZoonSZOKTmUN2WmkYSBkSeJaDs.jpg', '/92wCMFiu872Z1uwzaXB2tW2bavg.jpg', '/59NNuOq2BUZPVVcjpzVBmj61Y77.jpg', '/detvecq2YxaCYeG6EhHCMdprQbK.jpg', '/3bcNOt9hCUzWHTR2XzjXSLBsoP8.jpg', '/8DLHz7kZFl0bUwPm67NRnDTaG8.jpg', '/czEQ0XdYIURxBfdiAdGXS6KAWea.jpg', '/8se9JhmD9LE6tiibkGiV51M8rdD.jpg', '/oTDroD2oQ3fYZHOStNEt0f0CJKI.jpg', '/qRtDgnRfQXkYLgHmq1TMtp4LH95.jpg', '/fVxhoT9udQl9UFXe3qa9cbUq3h4.jpg', '/chZOTgwqyUiD4DgIM392L1mR1kM.jpg', '/co6u2yKVwoTWztYbC7ctcJ7YlE1.jpg', '/gdBEGtYsXlJYMUB3lUEG8uvSjRx.jpg', '/pYPTSHRzmCQGtAcB9W0LuzHQtl3.jpg', '/ktOrvB25UWZORdlQPGvtFcxn1VC.jpg', '/rm3pyS9GDLwpyvr8ocZOmJxNgwW.jpg', '/aAXtBfeCbBG2pZeQdKRv51aTCI1.jpg', '/2BUv14PUiXp9LZstgn7WRL6t3B3.jpg', '/w5x5lvLL5P8leVVi7LaTBD9EK4Q.jpg', '/uU1q4167BvKqJEAJJPmP4E5xftR.jpg', '/jhWd4admsFR3J36KDf8bu8eZqGG.jpg']",/vlH2xPfhAYPfVbgOSIDopeo8pik.jpg,65086
2744,18524,0,85000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1599348,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Bluegrass Films', 'id': 13778}]",2012-02-09,208076205.0,115.0,1.0,16115028825.0,"['/khMf8LLTtppUwuZqqnigD2nAy26.jpg', '/h1co81QaT2nJA41Sb7eZwmWl1L2.jpg', '/oWZfxv4cK0h8Jcyz1MvvT2osoAP.jpg', '/aylKCZLLFuuT9OB5RyaTtNBr0kn.jpg', '/pUTBk2sqFgg4aFBXHckD0qKLUYP.jpg', '/5gYqO1YKIIEbHug4JbVnOnJHfpI.jpg', '/7fXyms5bd8VOYxos9C2C1opfkeQ.jpg', '/8RMX0M8AEaldVAC6WUJIViUdDkm.jpg', '/vUrgFSDx8QIh1nNYJ0GMW1GUf17.jpg', '/3sPpYR122yoFS83mdlQcBKSwAHb.jpg', '/oS4eTt8qKF9320mGceFgArbFO0v.jpg', '/kfBnrqHmNUmnKs9A6R21ok03PV7.jpg', '/o52pNJgY0CsVOKj2abB3nIc5Dyy.jpg', '/dpUIbzLpExv69faSRyww8A4ydxf.jpg', '/5J86KHFqEEFgMAdWfUqdpAD3sjV.jpg', '/wQIuryd9RY0zCBZRFMnyDt7civt.jpg', '/AdFpu2aVEvS9ZihuxM1EGjafFES.jpg']",/q7OXWizbUr6fdDAkEJiOynR4Zh1.jpg,59961
2745,18525,0,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1606389,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Screen Gems', 'id': 3287}]",2012-02-05,196114570.0,104.0,1.0,420044093136.0,"['/c60WxtQceDxOp7sd2iWhOqn5Y2l.jpg', '/5L7BSYbzM8iizvIrS8EaaZoDrI3.jpg', '/bmTxJ3szZaQNCgYOaVRRQxBDQlF.jpg', '/hxDr3YjCYaHPEFbEfC0eXjMps0u.jpg', '/hC862LK6M6mMcCnhOzIyfvTmQk4.jpg', '/3tl0uHYhEU019vB9KZCxCqGYcWq.jpg', '/2e30dfLAMGcPaNQzXwpnWMsgmsY.jpg', '/kt2hCY9L96GeHTQnYvGojm7Sx5v.jpg', '/e20JNF2oF7B0uGcoepL8j3uY0iE.jpg', '/7LOtoMMtt1HfNaDJROeyCVADQmn.jpg', '/kTf7OtOY1qBPmEbc4Kky9uMN58K.jpg', '/qa58lhPLmKD4p8DqhPFVz6uYaJs.jpg', None, None]",,72570
2746,18533,0,250000.0,"[{'id': 35, 'name': 'Comedy'}]",tt2112999,[],2011-12-10,1000000.0,62.0,1.0,124293721.0,['/2BuRuObAnjrpEyjdZ7D7VPxwsbE.jpg'],/2BuRuObAnjrpEyjdZ7D7VPxwsbE.jpg,80379
