,adult,budget,genres,imdb_id,production_companies,release_date,revenue,runtime,DirectorHistoryGross,ActorHistoryAverage_Gross
13141,False,25000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0465502,"[{'name': 'Exodus Film Group', 'id': 2879}, {'name': 'Exodus Productions', 'id': 10173}]",2008-09-19,30000000.0,87.0,1.0,1.0
13146,False,20500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0450314,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'MHF Zweite Academy Film', 'id': 8848}, {'name': 'Marvel Knights', 'id': 11106}, {'name': 'Valhalla Motion Pictures', 'id': 11533}, {'name': 'SGF Entertainment', 'id': 33808}, {'name': 'Muse Entertainment', 'id': 83338}]",2008-12-05,10089373.0,102.0,1.0,1.0
13172,False,80000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0970416,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Earth Canada Productions', 'id': 20374}, {'name': 'Hammerhead Productions', 'id': 20375}, {'name': '3 Arts Entertainment', 'id': 36390}]",2008-12-10,233093859.0,104.0,1.0,1.0
13184,False,20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt0918927,"[{'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Goodspeed Productions', 'id': 3534}]",2008-11-27,50907234.0,104.0,1.0,1.0
13187,False,33000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1205489,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Gerber Pictures', 'id': 975}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Double Nickel Entertainment', 'id': 10138}, {'name': 'Matten Productions', 'id': 27351}, {'name': 'WV Films IV', 'id': 27352}]",2008-12-09,269958228.0,116.0,1.0,1.0
13189,False,32000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0976051,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Filmförderanstalt (FFA)', 'id': 270}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Filmstiftung Nordrhein-Westfalen', 'id': 315}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Deutsche Filmförderfonds (DFFF)', 'id': 11238}, {'name': 'Mitteldeutsche Medienförderung (MDM)', 'id': 12346}]",2008-12-10,113019290.0,124.0,1.0,1.0
13198,False,55000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0814314,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Overbrook Entertainment', 'id': 12485}]",2008-12-18,168167691.0,123.0,1.0,1.0
13204,False,6000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1125849,"[{'name': 'Saturn Films', 'id': 831}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'Top Rope', 'id': 7504}]",2008-09-07,44703995.0,109.0,1.0,1.0
13219,False,150000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",tt0421715,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kennedy/Marshall Company, The', 'id': 7383}]",2008-11-24,333932083.0,166.0,1.0,1.0
13221,False,70000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1068680,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'The Zanuck Company', 'id': 80}, {'name': 'Heyday films', 'id': 437}, {'name': 'Warner Bros.', 'id': 6194}]",2008-12-09,225990978.0,104.0,1.0,1.0
13224,False,75000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt0985699,"[{'name': 'United Artists', 'id': 60}, {'name': 'Achte Babelsberg Film', 'id': 6100}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Bad Hat Harry Productions', 'id': 9168}]",2008-12-25,200276000.0,121.0,1.0,1.0
13241,False,80000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt0960731,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Gunn Films', 'id': 3538}]",2008-12-24,212874442.0,99.0,1.0,1.0
13244,False,3000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1024715,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'ATO Pictures', 'id': 1962}, {'name': 'Aramid Entertainment Fund', 'id': 3272}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Choke Film', 'id': 52896}]",2008-09-26,3830137.0,92.0,1.0,1.0
13245,False,35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0959337,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'BBC Films', 'id': 288}, {'name': 'Neal Street Productions', 'id': 1522}, {'name': 'Evamere Entertainment', 'id': 1550}, {'name': 'Goldcrest Pictures', 'id': 11843}]",2008-12-19,75225693.0,119.0,1.0,1.0
13249,False,6000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0976247,[],2008-09-05,69497.0,85.0,1.0,1.0
13251,False,4000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0483756,"[{'name': 'Gimme Five Films', 'id': 3099}]",2007-04-28,333912.0,110.0,1.0,1.0
13253,False,20000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1024255,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Working Title Films', 'id': 10163}]",2008-01-01,21972336.0,98.0,1.0,1.0
13255,False,32000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt1034303,"[{'name': 'Paramount Vantage', 'id': 838}, {'name': 'Grosvenor Park Productions', 'id': 17449}, {'name': 'Bedford Falls Company, The', 'id': 20634}, {'name': 'Defiance Productions', 'id': 20635}, {'name': 'Pistachio Pictures', 'id': 20636}]",2008-12-31,51155219.0,137.0,1.0,1.0
13258,False,60000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0822832,"[{'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Dune Entertainment III', 'id': 6332}]",2008-12-25,244082376.0,115.0,1.0,1.0
13295,False,25000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt0449487,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Persistent Entertainment', 'id': 810}, {'name': 'Senator International', 'id': 830}, {'name': 'Intuition Films', 'id': 22541}]",2008-09-26,2000000.0,93.0,1.0,1.0
13296,False,60000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0420238,"[{'name': 'Larger Than Life Productions', 'id': 1163}]",2008-12-19,50877145.0,93.0,1.0,1.0
13297,False,30000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0901476,"[{'name': 'Dune Entertainment', 'id': 444}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Sunrise Entertainment (II)', 'id': 26670}, {'name': 'Biride Productions', 'id': 26671}]",2009-01-09,114663461.0,89.0,1.0,1.0
13300,False,15000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",tt1179891,"[{'name': 'Lionsgate', 'id': 1632}]",2009-01-16,100734718.0,101.0,1.0,1.0
13306,False,8000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt0850253,"[{'name': 'Insight Film Studios', 'id': 2865}, {'name': 'Redwood Palms Pictures', 'id': 4297}, {'name': 'Remstar Productions', 'id': 4298}]",2007-09-07,908847.0,99.0,1.0,1.0
13317,False,35000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0834001,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Sketch Films', 'id': 7738}, {'name': 'UW3 Film Productions', 'id': 7739}]",2009-01-22,91353501.0,92.0,1.0,1.0
13318,False,60000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0494238,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Internationale Filmproduktion Blackbird Erste', 'id': 20360}]",2008-12-11,57490374.0,106.0,1.0,1.0
13331,False,9750000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0464041,"[{'name': 'Be Good Productions', 'id': 2823}, {'name': 'Scion Films', 'id': 7419}, {'name': 'Mandeville Films', 'id': 10227}, {'name': 'Inferno Distribution', 'id': 11278}]",2008-10-21,558000.0,99.0,1.0,1.0
13334,False,26000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1114740,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Hey Eddie', 'id': 46222}]",2009-01-15,183293131.0,91.0,1.0,1.0
13336,False,16000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1139668,"[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Phantom Four', 'id': 423}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Relativity Media', 'id': 7295}]",2009-01-09,76514050.0,87.0,1.0,1.0
13354,False,50000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0462465,"[{'name': 'Ascendant Pictures', 'id': 1204}, {'name': 'Rising Star', 'id': 1208}, {'name': 'VIP Medienfonds 4', 'id': 2116}, {'name': 'Virtual Films', 'id': 2366}, {'name': 'Outlander Productions', 'id': 20571}]",2008-04-24,7033683.0,115.0,1.0,1.0
13362,False,4000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0393329,"[{'name': 'Surreel', 'id': 11992}, {'name': 'De Negris Productions', 'id': 58839}, {'name': 'Bellatrix', 'id': 58840}]",2007-05-23,907456.0,96.0,1.0,1.0
13367,False,5000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt1053859,"[{'name': 'Ghost House Pictures', 'id': 768}, {'name': 'Ozla Pictures', 'id': 2617}, {'name': 'Stage 6 Films', 'id': 11341}]",2009-05-12,38610009.0,90.0,1.0,1.0
13371,False,60000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0327597,"[{'name': 'Focus Features', 'id': 10146}, {'name': 'Laika Entertainment', 'id': 11537}]",2009-02-05,124596398.0,100.0,1.0,1.0
13378,False,38000000.0,"[{'id': 28, 'name': 'Action'}]",tt0465580,"[{'name': 'Icon Productions', 'id': 152}, {'name': 'Infinity Features Entertainment', 'id': 212}, {'name': 'Summit Entertainment', 'id': 491}]",2009-02-06,45465299.0,111.0,1.0,1.0
13379,False,50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0963178,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Mosaic Media Group', 'id': 748}, {'name': 'X-Filme Creative Pool', 'id': 1972}]",2009-02-03,60161391.0,118.0,1.0,1.0
13380,False,12000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1103275,"[{'name': '2929 Productions', 'id': 846}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Tempesta Films', 'id': 4384}]",2008-11-19,3148182.0,110.0,1.0,1.0
13381,False,40000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt1001508,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Flower Films (II)', 'id': 19813}, {'name': 'Internationale Filmproduktion Blackswan', 'id': 51190}]",2009-02-06,177259441.0,129.0,1.0,1.0
13395,False,35000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0785006,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Nickelodeon Movies', 'id': 2348}]",2009-01-16,73034460.0,100.0,1.0,1.0
13413,False,1500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0489235,"[{'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Image Entertainment', 'id': 3086}]",2007-10-01,173066.0,86.0,1.0,1.0
13420,False,75000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1201167,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Apatow Productions', 'id': 10105}, {'name': 'Madison 23', 'id': 11708}]",2009-07-31,61458982.0,146.0,1.0,1.0
13441,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0891592,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Hyde Park Films', 'id': 1172}]",2009-02-27,12764201.0,97.0,1.0,1.0
13446,False,17000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1176740,"[{'name': 'Neal Street Productions', 'id': 1522}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Big Beach Films', 'id': 12808}]",2009-06-05,14899417.0,98.0,1.0,1.0
13457,False,19000000.0,"[{'id': 27, 'name': 'Horror'}]",tt0758746,"[{'name': 'New Line Cinema', 'id': 12}]",2009-02-11,91379051.0,97.0,1.0,1.0
13477,False,18000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",tt0102802,"[{'name': 'Goldcrest Films International', 'id': 500}, {'name': 'Sullivan Bluth Studios', 'id': 6422}, {'name': 'The Samuel Goldwyn Company', 'id': 8888}]",1991-08-02,11657385.0,77.0,1.0,1.0
13480,False,200000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10402, 'name': 'Music'}]",tt1227926,[],2008-07-15,3.0,42.0,1.0,1.0
13492,False,41000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1155056,"[{'name': 'The Montecito Picture Company', 'id': 2364}, {'name': 'De Line Pictures', 'id': 2609}, {'name': 'Bernard Gayle Productions', 'id': 3194}]",2009-03-20,91636986.0,105.0,1.0,1.0
13501,False,78146652.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt1135487,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Laura Bickford Productions', 'id': 5163}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Medienproduktion Poseidon Filmgesellschaft', 'id': 27317}]",2009-03-19,60000000.0,125.0,1.0,1.0
13502,False,50000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0448011,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Mystery Clock Cinema', 'id': 908}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'Kaplan/Perrone Entertainment', 'id': 11844}, {'name': 'Wintergreen Productions', 'id': 11845}]",2009-03-19,155446362.0,121.0,1.0,1.0
13509,False,5000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0862846,"[{'name': 'Back Lot Pictures', 'id': 7374}, {'name': 'Overture Films', 'id': 12807}, {'name': 'Big Beach Films', 'id': 12808}]",2008-01-18,16174377.0,102.0,1.0,1.0
13524,False,175000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0892782,"[{'name': 'DreamWorks Animation', 'id': 521}]",2009-03-19,381509870.0,94.0,1.0,1.0
13540,False,11500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1073241,"[{'name': 'Battleplan Productions', 'id': 2108}, {'name': 'Yari Film Group', 'id': 2448}]",2008-12-19,186702.0,108.0,1.0,1.0
13550,False,9500000.0,"[{'id': 35, 'name': 'Comedy'}]",tt1091722,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Sidney Kimmel Entertainment', 'id': 737}, {'name': 'This Is That Productions', 'id': 10059}]",2009-04-03,17164377.0,107.0,1.0,1.0
13554,False,40000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1093908,"[{'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Touchstone Pictures', 'id': 9195}]",2009-02-05,108332743.0,104.0,1.0,1.0
13581,False,85000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1013752,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Original Film', 'id': 333}, {'name': 'One Race Productions', 'id': 1225}, {'name': 'Dentsu Inc.', 'id': 1778}, {'name': 'Relativity Media', 'id': 7295}]",2009-04-02,363164265.0,107.0,1.0,1.0
13598,False,50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1131729,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Medienproduktion Prometheus Filmgesellschaft', 'id': 12196}, {'name': 'Portobello Studios', 'id': 12197}, {'name': 'Tightrope Pictures', 'id': 12198}]",2009-04-01,36348784.0,116.0,1.0,1.0
13602,False,20000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt0974661,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Offspring Entertainment', 'id': 2378}]",2009-03-11,136267476.0,102.0,1.0,1.0
13605,False,70000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt0361748,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'A Band Apart', 'id': 59}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Zehnte Babelsberg', 'id': 6817}, {'name': 'Visiona Romantica', 'id': 6818}]",2009-08-18,319131050.0,153.0,1.0,1.0
13606,False,60000000.0,"[{'id': 28, 'name': 'Action'}]",tt0473705,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Andell Entertainment', 'id': 1683}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Working Title Films', 'id': 10163}]",2009-04-17,87784194.0,127.0,1.0,1.0
13616,False,20000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1121931,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Radical Media', 'id': 11152}]",2009-04-16,34560577.0,96.0,1.0,1.0
13622,False,5000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",tt1182345,"[{'name': 'Liberty Films UK', 'id': 3316}, {'name': 'Lunar Industries', 'id': 3317}, {'name': 'Xingu Films', 'id': 3318}, {'name': 'Limelight Fund', 'id': 12018}]",2009-06-12,9760104.0,97.0,1.0,1.0
13630,False,35000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0962736,"[{'name': 'GK Films', 'id': 3281}]",2009-03-04,27409889.0,105.0,1.0,1.0
13633,False,18000000.0,"[{'id': 18, 'name': 'Drama'}]",tt0865554,"[{'name': 'Senator Entertainment Co', 'id': 3319}]",2008-11-05,382174.0,98.0,1.0,1.0
13635,False,150000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0458525,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Seed Productions', 'id': 9076}, {'name': 'Bad Hat Harry Productions', 'id': 9168}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Marvel Enterprises', 'id': 19551}]",2009-04-28,373062864.0,107.0,1.0,1.0
13636,False,1700000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1103982,"[{'name': '2929 Productions', 'id': 846}, {'name': 'Magnolia Pictures', 'id': 1030}, {'name': 'Extension 765', 'id': 8850}]",2009-01-20,1007962.0,77.0,1.0,1.0
13643,False,150000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0796366,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Bad Robot', 'id': 11461}, {'name': 'MavroCine Pictures GmbH & Co. KG', 'id': 23419}]",2009-05-06,385680446.0,127.0,1.0,1.0
13662,False,4000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt1231277,"[{'name': 'Newmarket Capital Group', 'id': 506}, {'name': 'Adam Fields Productions', 'id': 3334}, {'name': 'Silver Nitrate', 'id': 23909}]",2009-04-28,4100000.0,103.0,1.0,1.0
13663,False,15000000.0,"[{'id': 99, 'name': 'Documentary'}]",tt0393597,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Disneynature', 'id': 4436}, {'name': 'BBC', 'id': 5996}]",2007-04-22,109000000.0,90.0,1.0,1.0
13669,False,25000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0924129,"[{'name': 'Kennedy/Marshall Company, The', 'id': 7383}, {'name': 'Movie Prose', 'id': 22746}, {'name': 'C.O. Films', 'id': 22747}]",2009-02-27,1037335.0,113.0,1.0,1.0
13670,False,150000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt0808151,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Panorama Films', 'id': 5561}, {'name': 'Skylark Productions', 'id': 8253}]",2009-05-13,356613439.0,138.0,1.0,1.0
